,Lat/Long,MaxEirp,Lat,Long,geometry
1571,"-96.909805,32.835162",36.0,32.835162,-96.909805,POINT (-96.909805 32.835162)
1572,"-96.909857,32.839643",36.0,32.839643,-96.909857,POINT (-96.909857 32.839643)
1573,"-96.909908,32.844124",36.0,32.844124,-96.909908,POINT (-96.909908 32.844124)
1574,"-96.90996,32.848605",36.0,32.848605,-96.90996,POINT (-96.90996 32.848605)
1575,"-96.910011,32.853087",36.0,32.853087,-96.910011,POINT (-96.910011 32.853087)
1576,"-96.910063,32.857568",36.0,32.857568,-96.910063,POINT (-96.910063 32.857568)
1577,"-96.910114,32.862048",36.0,32.862048,-96.910114,POINT (-96.910114 32.862048)
1578,"-96.910166,32.866529",36.0,32.866529,-96.910166,POINT (-96.910166 32.866529)
1579,"-96.910217,32.87101",36.0,32.87101,-96.910217,POINT (-96.910217 32.87101)
1580,"-96.910268,32.875491",36.0,32.875491,-96.910268,POINT (-96.910268 32.875491)
1581,"-96.91032,32.879972",36.0,32.879972,-96.91032,POINT (-96.91032 32.879972)
1582,"-96.910371,32.884453",36.0,32.884453,-96.910371,POINT (-96.910371 32.884453)
1583,"-96.910423,32.888934",36.0,32.888934,-96.910423,POINT (-96.910423 32.888934)
1584,"-96.910474,32.893414",36.0,32.893414,-96.910474,POINT (-96.910474 32.893414)
1585,"-96.910526,32.897895",36.0,32.897895,-96.910526,POINT (-96.910526 32.897895)
1586,"-96.910578,32.902376",31.182595,32.902376,-96.910578,POINT (-96.910578 32.902376)
1587,"-96.910629,32.906856",36.0,32.906856,-96.910629,POINT (-96.910629 32.906856)
1588,"-96.910681,32.911337",29.280147,32.911337,-96.910681,POINT (-96.910681 32.911337)
1589,"-96.910732,32.915818",36.0,32.915818,-96.910732,POINT (-96.910732 32.915818)
1590,"-96.910784,32.920298",32.785892,32.920298,-96.910784,POINT (-96.910784 32.920298)
1591,"-96.910835,32.924779",36.0,32.924779,-96.910835,POINT (-96.910835 32.924779)
1592,"-96.910887,32.929259",36.0,32.929259,-96.910887,POINT (-96.910887 32.929259)
1593,"-96.910938,32.93374",36.0,32.93374,-96.910938,POINT (-96.910938 32.93374)
1594,"-96.91099,32.93822",36.0,32.93822,-96.91099,POINT (-96.91099 32.93822)
1595,"-96.911041,32.942701",36.0,32.942701,-96.911041,POINT (-96.911041 32.942701)
1596,"-96.913525,32.691707",31.85671,32.691707,-96.913525,POINT (-96.913525 32.691707)
1597,"-96.913577,32.696189",36.0,32.696189,-96.913577,POINT (-96.913577 32.696189)
1598,"-96.913628,32.700671",36.0,32.700671,-96.913628,POINT (-96.913628 32.700671)
1599,"-96.91368,32.705153",36.0,32.705153,-96.91368,POINT (-96.91368 32.705153)
1600,"-96.913731,32.709635",36.0,32.709635,-96.913731,POINT (-96.913731 32.709635)
1601,"-96.913783,32.714117",36.0,32.714117,-96.913783,POINT (-96.913783 32.714117)
1602,"-96.913835,32.718599",36.0,32.718599,-96.913835,POINT (-96.913835 32.718599)
1603,"-96.913886,32.723081",36.0,32.723081,-96.913886,POINT (-96.913886 32.723081)
1604,"-96.913938,32.727563",36.0,32.727563,-96.913938,POINT (-96.913938 32.727563)
1605,"-96.913989,32.732045",36.0,32.732045,-96.913989,POINT (-96.913989 32.732045)
1606,"-96.914041,32.736527",36.0,32.736527,-96.914041,POINT (-96.914041 32.736527)
1607,"-96.914093,32.741008",36.0,32.741008,-96.914093,POINT (-96.914093 32.741008)
1608,"-96.914144,32.74549",36.0,32.74549,-96.914144,POINT (-96.914144 32.74549)
1609,"-96.914196,32.749972",36.0,32.749972,-96.914196,POINT (-96.914196 32.749972)
1610,"-96.914247,32.754454",36.0,32.754454,-96.914247,POINT (-96.914247 32.754454)
1611,"-96.914299,32.758935",36.0,32.758935,-96.914299,POINT (-96.914299 32.758935)
1612,"-96.914351,32.763417",36.0,32.763417,-96.914351,POINT (-96.914351 32.763417)
1613,"-96.914402,32.767899",36.0,32.767899,-96.914402,POINT (-96.914402 32.767899)
1614,"-96.914454,32.77238",36.0,32.77238,-96.914454,POINT (-96.914454 32.77238)
1615,"-96.914506,32.776862",36.0,32.776862,-96.914506,POINT (-96.914506 32.776862)
1616,"-96.914557,32.781343",36.0,32.781343,-96.914557,POINT (-96.914557 32.781343)
1617,"-96.914609,32.785825",36.0,32.785825,-96.914609,POINT (-96.914609 32.785825)
1618,"-96.914661,32.790306",36.0,32.790306,-96.914661,POINT (-96.914661 32.790306)
1619,"-96.914712,32.794788",36.0,32.794788,-96.914712,POINT (-96.914712 32.794788)
1620,"-96.914764,32.799269",36.0,32.799269,-96.914764,POINT (-96.914764 32.799269)
1621,"-96.914816,32.80375",36.0,32.80375,-96.914816,POINT (-96.914816 32.80375)
1622,"-96.914867,32.808232",36.0,32.808232,-96.914867,POINT (-96.914867 32.808232)
1623,"-96.914919,32.812713",36.0,32.812713,-96.914919,POINT (-96.914919 32.812713)
1624,"-96.914971,32.817194",36.0,32.817194,-96.914971,POINT (-96.914971 32.817194)
1625,"-96.915023,32.821676",36.0,32.821676,-96.915023,POINT (-96.915023 32.821676)
1626,"-96.915074,32.826157",36.0,32.826157,-96.915074,POINT (-96.915074 32.826157)
1627,"-96.915126,32.830638",36.0,32.830638,-96.915126,POINT (-96.915126 32.830638)
1628,"-96.915178,32.835119",36.0,32.835119,-96.915178,POINT (-96.915178 32.835119)
1629,"-96.91523,32.8396",36.0,32.8396,-96.91523,POINT (-96.91523 32.8396)
1630,"-96.915281,32.844081",36.0,32.844081,-96.915281,POINT (-96.915281 32.844081)
1631,"-96.915333,32.848562",36.0,32.848562,-96.915333,POINT (-96.915333 32.848562)
1632,"-96.915385,32.853043",36.0,32.853043,-96.915385,POINT (-96.915385 32.853043)
1633,"-96.915437,32.857524",36.0,32.857524,-96.915437,POINT (-96.915437 32.857524)
1634,"-96.915488,32.862005",36.0,32.862005,-96.915488,POINT (-96.915488 32.862005)
1635,"-96.91554,32.866486",36.0,32.866486,-96.91554,POINT (-96.91554 32.866486)
1636,"-96.915592,32.870967",36.0,32.870967,-96.915592,POINT (-96.915592 32.870967)
1637,"-96.915644,32.875448",36.0,32.875448,-96.915644,POINT (-96.915644 32.875448)
1638,"-96.915695,32.879929",36.0,32.879929,-96.915695,POINT (-96.915695 32.879929)
1639,"-96.915747,32.88441",36.0,32.88441,-96.915747,POINT (-96.915747 32.88441)
1640,"-96.915799,32.888891",36.0,32.888891,-96.915799,POINT (-96.915799 32.888891)
1641,"-96.915851,32.893371",36.0,32.893371,-96.915851,POINT (-96.915851 32.893371)
1642,"-96.915903,32.897852",36.0,32.897852,-96.915903,POINT (-96.915903 32.897852)
1643,"-96.915955,32.902333",36.0,32.902333,-96.915955,POINT (-96.915955 32.902333)
1644,"-96.916006,32.906813",36.0,32.906813,-96.916006,POINT (-96.916006 32.906813)
1645,"-96.916058,32.911294",36.0,32.911294,-96.916058,POINT (-96.916058 32.911294)
1646,"-96.91611,32.915775",36.0,32.915775,-96.91611,POINT (-96.91611 32.915775)
1647,"-96.916162,32.920255",33.415743,32.920255,-96.916162,POINT (-96.916162 32.920255)
1648,"-96.916214,32.924736",36.0,32.924736,-96.916214,POINT (-96.916214 32.924736)
1649,"-96.916266,32.929216",36.0,32.929216,-96.916266,POINT (-96.916266 32.929216)
1650,"-96.916317,32.933697",36.0,32.933697,-96.916317,POINT (-96.916317 32.933697)
1651,"-96.916369,32.938177",36.0,32.938177,-96.916369,POINT (-96.916369 32.938177)
1652,"-96.916421,32.942657",36.0,32.942657,-96.916421,POINT (-96.916421 32.942657)
1653,"-96.918888,32.691663",36.0,32.691663,-96.918888,POINT (-96.918888 32.691663)
1654,"-96.91894,32.696145",36.0,32.696145,-96.91894,POINT (-96.91894 32.696145)
1655,"-96.918992,32.700628",36.0,32.700628,-96.918992,POINT (-96.918992 32.700628)
1656,"-96.919044,32.70511",36.0,32.70511,-96.919044,POINT (-96.919044 32.70511)
1657,"-96.919095,32.709592",36.0,32.709592,-96.919095,POINT (-96.919095 32.709592)
1658,"-96.919147,32.714074",36.0,32.714074,-96.919147,POINT (-96.919147 32.714074)
1659,"-96.919199,32.718556",36.0,32.718556,-96.919199,POINT (-96.919199 32.718556)
1660,"-96.919251,32.723038",36.0,32.723038,-96.919251,POINT (-96.919251 32.723038)
1661,"-96.919303,32.72752",36.0,32.72752,-96.919303,POINT (-96.919303 32.72752)
1662,"-96.919355,32.732001",36.0,32.732001,-96.919355,POINT (-96.919355 32.732001)
1663,"-96.919407,32.736483",36.0,32.736483,-96.919407,POINT (-96.919407 32.736483)
1664,"-96.919459,32.740965",36.0,32.740965,-96.919459,POINT (-96.919459 32.740965)
1665,"-96.919511,32.745447",36.0,32.745447,-96.919511,POINT (-96.919511 32.745447)
1666,"-96.919563,32.749929",36.0,32.749929,-96.919563,POINT (-96.919563 32.749929)
1667,"-96.919614,32.75441",36.0,32.75441,-96.919614,POINT (-96.919614 32.75441)
1668,"-96.919666,32.758892",36.0,32.758892,-96.919666,POINT (-96.919666 32.758892)
1669,"-96.919718,32.763374",36.0,32.763374,-96.919718,POINT (-96.919718 32.763374)
1670,"-96.91977,32.767855",36.0,32.767855,-96.91977,POINT (-96.91977 32.767855)
1671,"-96.919822,32.772337",36.0,32.772337,-96.919822,POINT (-96.919822 32.772337)
1672,"-96.919874,32.776818",36.0,32.776818,-96.919874,POINT (-96.919874 32.776818)
1673,"-96.919926,32.7813",36.0,32.7813,-96.919926,POINT (-96.919926 32.7813)
1674,"-96.919978,32.785782",36.0,32.785782,-96.919978,POINT (-96.919978 32.785782)
1675,"-96.92003,32.790263",36.0,32.790263,-96.92003,POINT (-96.92003 32.790263)
1676,"-96.920082,32.794744",36.0,32.794744,-96.920082,POINT (-96.920082 32.794744)
1677,"-96.920134,32.799226",36.0,32.799226,-96.920134,POINT (-96.920134 32.799226)
1678,"-96.920186,32.803707",36.0,32.803707,-96.920186,POINT (-96.920186 32.803707)
1679,"-96.920238,32.808189",36.0,32.808189,-96.920238,POINT (-96.920238 32.808189)
1680,"-96.92029,32.81267",36.0,32.81267,-96.92029,POINT (-96.92029 32.81267)
1681,"-96.920342,32.817151",36.0,32.817151,-96.920342,POINT (-96.920342 32.817151)
1682,"-96.920394,32.821632",36.0,32.821632,-96.920394,POINT (-96.920394 32.821632)
1683,"-96.920446,32.826114",36.0,32.826114,-96.920446,POINT (-96.920446 32.826114)
1684,"-96.920498,32.830595",36.0,32.830595,-96.920498,POINT (-96.920498 32.830595)
1685,"-96.92055,32.835076",36.0,32.835076,-96.92055,POINT (-96.92055 32.835076)
1686,"-96.920602,32.839557",36.0,32.839557,-96.920602,POINT (-96.920602 32.839557)
1687,"-96.920654,32.844038",36.0,32.844038,-96.920654,POINT (-96.920654 32.844038)
1688,"-96.920706,32.848519",36.0,32.848519,-96.920706,POINT (-96.920706 32.848519)
1689,"-96.920758,32.853",36.0,32.853,-96.920758,POINT (-96.920758 32.853)
1690,"-96.920811,32.857481",36.0,32.857481,-96.920811,POINT (-96.920811 32.857481)
1691,"-96.920863,32.861962",36.0,32.861962,-96.920863,POINT (-96.920863 32.861962)
1692,"-96.920915,32.866443",36.0,32.866443,-96.920915,POINT (-96.920915 32.866443)
1693,"-96.920967,32.870924",36.0,32.870924,-96.920967,POINT (-96.920967 32.870924)
1694,"-96.921019,32.875405",34.17161,32.875405,-96.921019,POINT (-96.921019 32.875405)
1695,"-96.921071,32.879886",36.0,32.879886,-96.921071,POINT (-96.921071 32.879886)
1696,"-96.921123,32.884366",36.0,32.884366,-96.921123,POINT (-96.921123 32.884366)
1697,"-96.921175,32.888847",36.0,32.888847,-96.921175,POINT (-96.921175 32.888847)
1698,"-96.921227,32.893328",36.0,32.893328,-96.921227,POINT (-96.921227 32.893328)
1699,"-96.921279,32.897809",36.0,32.897809,-96.921279,POINT (-96.921279 32.897809)
1700,"-96.921332,32.902289",36.0,32.902289,-96.921332,POINT (-96.921332 32.902289)
1701,"-96.921384,32.90677",36.0,32.90677,-96.921384,POINT (-96.921384 32.90677)
1702,"-96.921436,32.911251",36.0,32.911251,-96.921436,POINT (-96.921436 32.911251)
1703,"-96.921488,32.915731",36.0,32.915731,-96.921488,POINT (-96.921488 32.915731)
1704,"-96.92154,32.920212",34.225293,32.920212,-96.92154,POINT (-96.92154 32.920212)
1705,"-96.921592,32.924692",36.0,32.924692,-96.921592,POINT (-96.921592 32.924692)
1706,"-96.921644,32.929173",36.0,32.929173,-96.921644,POINT (-96.921644 32.929173)
1707,"-96.921697,32.933653",36.0,32.933653,-96.921697,POINT (-96.921697 32.933653)
1708,"-96.921749,32.938134",36.0,32.938134,-96.921749,POINT (-96.921749 32.938134)
1709,"-96.921801,32.942614",36.0,32.942614,-96.921801,POINT (-96.921801 32.942614)
1710,"-96.924251,32.69162",36.0,32.69162,-96.924251,POINT (-96.924251 32.69162)
1711,"-96.924303,32.696102",36.0,32.696102,-96.924303,POINT (-96.924303 32.696102)
1712,"-96.924355,32.700584",36.0,32.700584,-96.924355,POINT (-96.924355 32.700584)
1713,"-96.924407,32.705066",36.0,32.705066,-96.924407,POINT (-96.924407 32.705066)
1714,"-96.924459,32.709548",36.0,32.709548,-96.924459,POINT (-96.924459 32.709548)
1715,"-96.924512,32.71403",33.49359,32.71403,-96.924512,POINT (-96.924512 32.71403)
1716,"-96.924564,32.718512",32.215057,32.718512,-96.924564,POINT (-96.924564 32.718512)
1717,"-96.924616,32.722994",36.0,32.722994,-96.924616,POINT (-96.924616 32.722994)
1718,"-96.924668,32.727476",36.0,32.727476,-96.924668,POINT (-96.924668 32.727476)
1719,"-96.92472,32.731958",36.0,32.731958,-96.92472,POINT (-96.92472 32.731958)
1720,"-96.924773,32.73644",36.0,32.73644,-96.924773,POINT (-96.924773 32.73644)
1721,"-96.924825,32.740922",36.0,32.740922,-96.924825,POINT (-96.924825 32.740922)
1722,"-96.924877,32.745403",36.0,32.745403,-96.924877,POINT (-96.924877 32.745403)
1723,"-96.924929,32.749885",36.0,32.749885,-96.924929,POINT (-96.924929 32.749885)
1724,"-96.924981,32.754367",36.0,32.754367,-96.924981,POINT (-96.924981 32.754367)
1725,"-96.925034,32.758849",36.0,32.758849,-96.925034,POINT (-96.925034 32.758849)
1726,"-96.925086,32.76333",36.0,32.76333,-96.925086,POINT (-96.925086 32.76333)
1727,"-96.925138,32.767812",36.0,32.767812,-96.925138,POINT (-96.925138 32.767812)
1728,"-96.92519,32.772293",36.0,32.772293,-96.92519,POINT (-96.92519 32.772293)
1729,"-96.925243,32.776775",36.0,32.776775,-96.925243,POINT (-96.925243 32.776775)
1730,"-96.925295,32.781256",36.0,32.781256,-96.925295,POINT (-96.925295 32.781256)
1731,"-96.925347,32.785738",36.0,32.785738,-96.925347,POINT (-96.925347 32.785738)
1732,"-96.9254,32.790219",36.0,32.790219,-96.9254,POINT (-96.9254 32.790219)
1733,"-96.925452,32.794701",36.0,32.794701,-96.925452,POINT (-96.925452 32.794701)
1734,"-96.925504,32.799182",36.0,32.799182,-96.925504,POINT (-96.925504 32.799182)
1735,"-96.925556,32.803664",36.0,32.803664,-96.925556,POINT (-96.925556 32.803664)
1736,"-96.925609,32.808145",36.0,32.808145,-96.925609,POINT (-96.925609 32.808145)
1737,"-96.925661,32.812626",36.0,32.812626,-96.925661,POINT (-96.925661 32.812626)
1738,"-96.925713,32.817108",36.0,32.817108,-96.925713,POINT (-96.925713 32.817108)
1739,"-96.925766,32.821589",36.0,32.821589,-96.925766,POINT (-96.925766 32.821589)
1740,"-96.925818,32.82607",36.0,32.82607,-96.925818,POINT (-96.925818 32.82607)
1741,"-96.92587,32.830551",36.0,32.830551,-96.92587,POINT (-96.92587 32.830551)
1742,"-96.925923,32.835032",36.0,32.835032,-96.925923,POINT (-96.925923 32.835032)
1743,"-96.925975,32.839513",36.0,32.839513,-96.925975,POINT (-96.925975 32.839513)
1744,"-96.926027,32.843995",36.0,32.843995,-96.926027,POINT (-96.926027 32.843995)
1745,"-96.92608,32.848476",36.0,32.848476,-96.92608,POINT (-96.92608 32.848476)
1746,"-96.926132,32.852957",36.0,32.852957,-96.926132,POINT (-96.926132 32.852957)
1747,"-96.926185,32.857438",36.0,32.857438,-96.926185,POINT (-96.926185 32.857438)
1748,"-96.926237,32.861919",36.0,32.861919,-96.926237,POINT (-96.926237 32.861919)
1749,"-96.926289,32.8664",36.0,32.8664,-96.926289,POINT (-96.926289 32.8664)
1750,"-96.926342,32.87088",36.0,32.87088,-96.926342,POINT (-96.926342 32.87088)
1751,"-96.926394,32.875361",36.0,32.875361,-96.926394,POINT (-96.926394 32.875361)
1752,"-96.926446,32.879842",36.0,32.879842,-96.926446,POINT (-96.926446 32.879842)
1753,"-96.926499,32.884323",36.0,32.884323,-96.926499,POINT (-96.926499 32.884323)
1754,"-96.926551,32.888804",36.0,32.888804,-96.926551,POINT (-96.926551 32.888804)
1755,"-96.926604,32.893284",36.0,32.893284,-96.926604,POINT (-96.926604 32.893284)
1756,"-96.926656,32.897765",36.0,32.897765,-96.926656,POINT (-96.926656 32.897765)
1757,"-96.926709,32.902246",36.0,32.902246,-96.926709,POINT (-96.926709 32.902246)
1758,"-96.926761,32.906726",36.0,32.906726,-96.926761,POINT (-96.926761 32.906726)
1759,"-96.926813,32.911207",36.0,32.911207,-96.926813,POINT (-96.926813 32.911207)
1760,"-96.926866,32.915688",36.0,32.915688,-96.926866,POINT (-96.926866 32.915688)
1761,"-96.926918,32.920168",36.0,32.920168,-96.926918,POINT (-96.926918 32.920168)
1762,"-96.926971,32.924649",35.897844,32.924649,-96.926971,POINT (-96.926971 32.924649)
1763,"-96.927023,32.929129",36.0,32.929129,-96.927023,POINT (-96.927023 32.929129)
1764,"-96.927076,32.93361",36.0,32.93361,-96.927076,POINT (-96.927076 32.93361)
1765,"-96.927128,32.93809",36.0,32.93809,-96.927128,POINT (-96.927128 32.93809)
1766,"-96.927181,32.942571",36.0,32.942571,-96.927181,POINT (-96.927181 32.942571)
1767,"-96.929613,32.691576",36.0,32.691576,-96.929613,POINT (-96.929613 32.691576)
1768,"-96.929666,32.696058",36.0,32.696058,-96.929666,POINT (-96.929666 32.696058)
1769,"-96.929718,32.70054",36.0,32.70054,-96.929718,POINT (-96.929718 32.70054)
1770,"-96.929771,32.705022",36.0,32.705022,-96.929771,POINT (-96.929771 32.705022)
1771,"-96.929823,32.709504",36.0,32.709504,-96.929823,POINT (-96.929823 32.709504)
1772,"-96.929876,32.713986",36.0,32.713986,-96.929876,POINT (-96.929876 32.713986)
1773,"-96.929928,32.718468",36.0,32.718468,-96.929928,POINT (-96.929928 32.718468)
1774,"-96.929981,32.72295",36.0,32.72295,-96.929981,POINT (-96.929981 32.72295)
1775,"-96.930033,32.727432",36.0,32.727432,-96.930033,POINT (-96.930033 32.727432)
1776,"-96.930086,32.731914",36.0,32.731914,-96.930086,POINT (-96.930086 32.731914)
1777,"-96.930138,32.736396",36.0,32.736396,-96.930138,POINT (-96.930138 32.736396)
1778,"-96.930191,32.740878",36.0,32.740878,-96.930191,POINT (-96.930191 32.740878)
1779,"-96.930243,32.74536",36.0,32.74536,-96.930243,POINT (-96.930243 32.74536)
1780,"-96.930296,32.749841",36.0,32.749841,-96.930296,POINT (-96.930296 32.749841)
1781,"-96.930348,32.754323",36.0,32.754323,-96.930348,POINT (-96.930348 32.754323)
1782,"-96.930401,32.758805",36.0,32.758805,-96.930401,POINT (-96.930401 32.758805)
1783,"-96.930454,32.763286",36.0,32.763286,-96.930454,POINT (-96.930454 32.763286)
1784,"-96.930506,32.767768",36.0,32.767768,-96.930506,POINT (-96.930506 32.767768)
1785,"-96.930559,32.77225",36.0,32.77225,-96.930559,POINT (-96.930559 32.77225)
1786,"-96.930611,32.776731",36.0,32.776731,-96.930611,POINT (-96.930611 32.776731)
1787,"-96.930664,32.781213",36.0,32.781213,-96.930664,POINT (-96.930664 32.781213)
1788,"-96.930716,32.785694",36.0,32.785694,-96.930716,POINT (-96.930716 32.785694)
1789,"-96.930769,32.790176",36.0,32.790176,-96.930769,POINT (-96.930769 32.790176)
1790,"-96.930822,32.794657",36.0,32.794657,-96.930822,POINT (-96.930822 32.794657)
1791,"-96.930874,32.799139",36.0,32.799139,-96.930874,POINT (-96.930874 32.799139)
1792,"-96.930927,32.80362",36.0,32.80362,-96.930927,POINT (-96.930927 32.80362)
1793,"-96.930979,32.808101",36.0,32.808101,-96.930979,POINT (-96.930979 32.808101)
1794,"-96.931032,32.812583",36.0,32.812583,-96.931032,POINT (-96.931032 32.812583)
1795,"-96.931085,32.817064",36.0,32.817064,-96.931085,POINT (-96.931085 32.817064)
1796,"-96.931137,32.821545",36.0,32.821545,-96.931137,POINT (-96.931137 32.821545)
1797,"-96.93119,32.826026",36.0,32.826026,-96.93119,POINT (-96.93119 32.826026)
1798,"-96.931243,32.830507",36.0,32.830507,-96.931243,POINT (-96.931243 32.830507)
1799,"-96.931295,32.834989",36.0,32.834989,-96.931295,POINT (-96.931295 32.834989)
1800,"-96.931348,32.83947",36.0,32.83947,-96.931348,POINT (-96.931348 32.83947)
1801,"-96.931401,32.843951",36.0,32.843951,-96.931401,POINT (-96.931401 32.843951)
1802,"-96.931453,32.848432",36.0,32.848432,-96.931453,POINT (-96.931453 32.848432)
1803,"-96.931506,32.852913",36.0,32.852913,-96.931506,POINT (-96.931506 32.852913)
1804,"-96.931559,32.857394",36.0,32.857394,-96.931559,POINT (-96.931559 32.857394)
1805,"-96.931611,32.861875",36.0,32.861875,-96.931611,POINT (-96.931611 32.861875)
1806,"-96.931664,32.866356",36.0,32.866356,-96.931664,POINT (-96.931664 32.866356)
1807,"-96.931717,32.870837",36.0,32.870837,-96.931717,POINT (-96.931717 32.870837)
1808,"-96.931769,32.875317",36.0,32.875317,-96.931769,POINT (-96.931769 32.875317)
1809,"-96.931822,32.879798",36.0,32.879798,-96.931822,POINT (-96.931822 32.879798)
1810,"-96.931875,32.884279",36.0,32.884279,-96.931875,POINT (-96.931875 32.884279)
1811,"-96.931927,32.88876",36.0,32.88876,-96.931927,POINT (-96.931927 32.88876)
1812,"-96.93198,32.893241",36.0,32.893241,-96.93198,POINT (-96.93198 32.893241)
1813,"-96.932033,32.897721",36.0,32.897721,-96.932033,POINT (-96.932033 32.897721)
